Coarse Elements Properties:

Number of Nodes (Macro): 217
Degree of Freedom (Macro): 434
Number of Coarse Elements: 180

$ELEMENT_CONNECTIVITY
175    0.3799999950		    0.1000000010		0 
176    0.4000000060		    0.1000000010		0 
177    0.4199999870		    0.1000000010		0 
178    0.4399999980		    0.1000000010		0 
179    0.4600000080		    0.1000000010		0 
180    0.4799999890		    0.1000000010		0 
181    0.5000000000		    0.1000000010		0 
182    0.5199999810		    0.1000000010		0 
183    0.5400000210		    0.1000000010		0 
184    0.5600000020		    0.1000000010		0 
185    0.5799999830		    0.1000000010		0 
186    0.6000000240		    0.1000000010		0 
187    0.0000000000		    0.1199999970		0 
188    0.0200000000		    0.1199999970		0 
189    0.0399999990		    0.1199999970		0 
190    0.0599999990		    0.1199999970		0 
191    0.0799999980		    0.1199999970		0 
192    0.1000000010		    0.1199999970		0 
193    0.1199999970		    0.1199999970		0 
194    0.1400000010		    0.1199999970		0 
195    0.1599999960		    0.1199999970		0 
196    0.1800000070		    0.1199999970		0 
197    0.2000000030		    0.1199999970		0 
198    0.2199999990		    0.1199999970		0 
199    0.2399999950		    0.1199999970		0 
200    0.2599999900		    0.1199999970		0 
201    0.2800000010		    0.1199999970		0 
202    0.3000000120		    0.1199999970		0 
203    0.3199999930		    0.1199999970		0 
204    0.3400000040		    0.1199999970		0 
205    0.3600000140		    0.1199999970		0 
206    0.3799999950		    0.1199999970		0 
207    0.4000000060		    0.1199999970		0 
208    0.4199999870		    0.1199999970		0 
209    0.4399999980		    0.1199999970		0 
210    0.4600000080		    0.1199999970		0 
211    0.4799999890		    0.1199999970		0 
212    0.5000000000		    0.1199999970		0 
213    0.5199999810		    0.1199999970		0 
214    0.5400000210		    0.1199999970		0 
215    0.5600000020		    0.1199999970		0 
216    0.5799999830		    0.1199999970		0 
217    0.6000000240		    0.1199999970		0 

Prescribed Nodes:
1	 x-Direction	 y-Direction	
32	 x-Direction	 y-Direction	
63	 x-Direction	 y-Direction	
94	 x-Direction	 y-Direction	
125	 x-Direction	 y-Direction	
156	 x-Direction	 y-Direction	
187	 x-Direction	 y-Direction	

Nodal Loads:
31	 	 y-Direction	
62	 	 y-Direction	
93	 	 y-Direction	
124	 	 y-Direction	
155	 	 y-Direction	
186	 	 y-Direction	
217	 	 y-Direction	

Nodal Displacement:
Node\Direction 	 x		 y		
1    0.0000000000		    0.0000000000		
2    0.0000010103		    0.0000004794		
3    0.0000019505		    0.0000010124		
4    0.0000028939		    0.0000018614		
5    0.0000038303		    0.0000030171		
6    0.0000047527		    0.0000044854		
7    0.0000056597		    0.0000062593		
8    0.0000065506		    0.0000083337		
9    0.0000074252		    0.0000107033		
10    0.0000082832		    0.0000133630		
11    0.0000091241		    0.0000163074		
12    0.0000099472		    0.0000195310		
13    0.0000107516		    0.0000230283		
14    0.0000115365		    0.0000267932		
15    0.0000123005		    0.0000308195		
16    0.0000130423		    0.0000351005		
17    0.0000137603		    0.0000396292		
18    0.0000144526		    0.0000443977		
19    0.0000151171		    0.0000493978		
20    0.0000157513		    0.0000546204		
21    0.0000163527		    0.0000600556		
22    0.0000169184		    0.0000656928		
23    0.0000174450		    0.0000715200		
24    0.0000179290		    0.0000775246		
25    0.0000183666		    0.0000836923		
26    0.0000187534		    0.0000900076		
27    0.0000190852		    0.0000964533		
28    0.0000193588		    0.0001030090		
29    0.0000195769		    0.0001096600		
30    0.0000197584		    0.0001163885		
31    0.0000198892		    0.0001234142		
32    0.0000000000		    0.0000000000		
33    0.0000005984		    0.0000002237		
34    0.0000012667		    0.0000007907		
35    0.0000019061		    0.0000016345		
36    0.0000025325		    0.0000027965		
37    0.0000031475		    0.0000042682		
38    0.0000037518		    0.0000060461		
39    0.0000043453		    0.0000081243		
40    0.0000049278		    0.0000104979		
41    0.0000054990		    0.0000131616		
42    0.0000060586		    0.0000161102		
43    0.0000066062		    0.0000193383		
44    0.0000071411		    0.0000228401		
45    0.0000076627		    0.0000266099		
46    0.0000081701		    0.0000306414		
47    0.0000086625		    0.0000349280		
48    0.0000091387		    0.0000394626		
49    0.0000095974		    0.0000442376		
50    0.0000100372		    0.0000492447		
51    0.0000104565		    0.0000544748		
52    0.0000108536		    0.0000599184		
53    0.0000112264		    0.0000655645		
54    0.0000115728		    0.0000714016		
55    0.0000118904		    0.0000774168		
56    0.0000121767		    0.0000835962		
57    0.0000124288		    0.0000899242		
58    0.0000126438		    0.0000963837		
59    0.0000128176		    0.0001029562		
60    0.0000129449		    0.0001096194		
61    0.0000130027		    0.0001163856		
62    0.0000130255		    0.0001232459		
63    0.0000000000		    0.0000000000		
64    0.0000002968		    0.0000001219		
65    0.0000006158		    0.0000006429		
66    0.0000009435		    0.0000014976		
67    0.0000012593		    0.0000026625		
68    0.0000015674		    0.0000041380		
69    0.0000018695		    0.0000059182		
70    0.0000021660		    0.0000079989		
71    0.0000024571		    0.0000103750		
72    0.0000027425		    0.0000130412		
73    0.0000030220		    0.0000159924		
74    0.0000032954		    0.0000192231		
75    0.0000035624		    0.0000227278		
76    0.0000038227		    0.0000265007		
77    0.0000040759		    0.0000305354		
78    0.0000043214		    0.0000348254		
79    0.0000045587		    0.0000393638		
80    0.0000047872		    0.0000441427		
81    0.0000050062		    0.0000491541		
82    0.0000052147		    0.0000543890		
83    0.0000054121		    0.0000598377		
84    0.0000055972		    0.0000654894		
85    0.0000057690		    0.0000713325		
86    0.0000059263		    0.0000773543		
87    0.0000060678		    0.0000835408		
88    0.0000061921		    0.0000898767		
89    0.0000062972		    0.0000963458		
90    0.0000063791		    0.0001029303		
91    0.0000064284		    0.0001096146		
92    0.0000064487		    0.0001163743		
93    0.0000064691		    0.0001231159		
94    0.0000000000		    0.0000000000		
95   -0.0000000000		    0.0000000929		
96   -0.0000000000		    0.0000005975		
97   -0.0000000000		    0.0000014491		
98   -0.0000000000		    0.0000026181		
99   -0.0000000001		    0.0000040944		
100   -0.0000000001		    0.0000058757		
101   -0.0000000001		    0.0000079572		
102   -0.0000000001		    0.0000103340		
103   -0.0000000001		    0.0000130011		
104   -0.0000000001		    0.0000159532		
105   -0.0000000001		    0.0000191848		
106   -0.0000000002		    0.0000226905		
107   -0.0000000002		    0.0000264644		
108   -0.0000000002		    0.0000305002		
109   -0.0000000002		    0.0000347914		
110   -0.0000000002		    0.0000393310		
111   -0.0000000002		    0.0000441113		
112   -0.0000000003		    0.0000491242		
113   -0.0000000003		    0.0000543607		
114   -0.0000000003		    0.0000598110		
115   -0.0000000003		    0.0000654646		
116   -0.0000000003		    0.0000713098		
117   -0.0000000003		    0.0000773338		
118   -0.0000000004		    0.0000835227		
119   -0.0000000004		    0.0000898614		
120   -0.0000000004		    0.0000963337		
121   -0.0000000004		    0.0001029243		
122   -0.0000000004		    0.0001096158		
123   -0.0000000004		    0.0001163638		
124   -0.0000000004		    0.0001230714		
125    0.0000000000		    0.0000000000		
126   -0.0000002968		    0.0000001219		
127   -0.0000006158		    0.0000006429		
128   -0.0000009435		    0.0000014976		
129   -0.0000012594		    0.0000026625		
130   -0.0000015675		    0.0000041380		
131   -0.0000018696		    0.0000059182		
132   -0.0000021662		    0.0000079989		
133   -0.0000024573		    0.0000103750		
134   -0.0000027427		    0.0000130412		
135   -0.0000030223		    0.0000159924		
136   -0.0000032957		    0.0000192231		
137   -0.0000035628		    0.0000227278		
138   -0.0000038231		    0.0000265007		
139   -0.0000040763		    0.0000305354		
140   -0.0000043218		    0.0000348254		
141   -0.0000045592		    0.0000393638		
142   -0.0000047877		    0.0000441427		
143   -0.0000050067		    0.0000491541		
144   -0.0000052153		    0.0000543890		
145   -0.0000054127		    0.0000598376		
146   -0.0000055978		    0.0000654893		
147   -0.0000057697		    0.0000713325		
148   -0.0000059270		    0.0000773543		
149   -0.0000060685		    0.0000835408		
150   -0.0000061929		    0.0000898767		
151   -0.0000062980		    0.0000963458		
152   -0.0000063799		    0.0001029302		
153   -0.0000064292		    0.0001096146		
154   -0.0000064496		    0.0001163742		
155   -0.0000064700		    0.0001231158		
156    0.0000000000		    0.0000000000		
157   -0.0000005984		    0.0000002237		
158   -0.0000012668		    0.0000007907		
159   -0.0000019062		    0.0000016345		
160   -0.0000025326		    0.0000027965		
161   -0.0000031477		    0.0000042682		
162   -0.0000037519		    0.0000060461		
163   -0.0000043454		    0.0000081243		
164   -0.0000049280		    0.0000104979		
165   -0.0000054992		    0.0000131616		
166   -0.0000060589		    0.0000161102		
167   -0.0000066065		    0.0000193383		
168   -0.0000071414		    0.0000228401		
169   -0.0000076631		    0.0000266099		
170   -0.0000081705		    0.0000306414		
171   -0.0000086629		    0.0000349280		
172   -0.0000091391		    0.0000394626		
173   -0.0000095978		    0.0000442376		
174   -0.0000100377		    0.0000492446		
175   -0.0000104570		    0.0000544748		
176   -0.0000108541		    0.0000599183		
177   -0.0000112270		    0.0000655645		
178   -0.0000115734		    0.0000714016		
179   -0.0000118911		    0.0000774168		
180   -0.0000121774		    0.0000835961		
181   -0.0000124295		    0.0000899242		
182   -0.0000126445		    0.0000963837		
183   -0.0000128184		    0.0001029562		
184   -0.0000129457		    0.0001096194		
185   -0.0000130035		    0.0001163854		
186   -0.0000130263		    0.0001232456		
187    0.0000000000		    0.0000000000		
188   -0.0000010103		    0.0000004794		
189   -0.0000019506		    0.0000010124		
190   -0.0000028940		    0.0000018615		
191   -0.0000038304		    0.0000030171		
192   -0.0000047529		    0.0000044854		
193   -0.0000056599		    0.0000062593		
194   -0.0000065508		    0.0000083337		
195   -0.0000074254		    0.0000107033		
196   -0.0000082835		    0.0000133630		
197   -0.0000091243		    0.0000163074		
198   -0.0000099474		    0.0000195310		
199   -0.0000107519		    0.0000230282		
200   -0.0000115368		    0.0000267932		
201   -0.0000123009		    0.0000308195		
202   -0.0000130427		    0.0000351005		
203   -0.0000137608		    0.0000396291		
204   -0.0000144531		    0.0000443976		
205   -0.0000151176		    0.0000493977		
206   -0.0000157519		    0.0000546203		
207   -0.0000163533		    0.0000600556		
208   -0.0000169190		    0.0000656927		
209   -0.0000174456		    0.0000715200		
210   -0.0000179297		    0.0000775245		
211   -0.0000183673		    0.0000836922		
212   -0.0000187541		    0.0000900075		
213   -0.0000190860		    0.0000964532		
214   -0.0000193595		    0.0001030089		
215   -0.0000195776		    0.0001096599		
216   -0.0000197591		    0.0001163883		
217   -0.0000198898		    0.0001234135		
