Microstructure 1 RVE Element Properties:

Number of Nodes (Micro) in RVE: 353
Degree of Freedom (Micro) in RVE: 706
Number of Nodes (Macro) in RVE: 4
Degree of Freedom (Macro) in RVE: 8
Number of Elements in RVE: 320

Macro Boundary Nodes:
Node\Direction 	 x		 y		
66    0.0000000000		    0.0087697543		0 
67    0.0000000000		    0.0075423061		0 
68    0.0000000000		    0.0063134278		0 
69    0.0000000000		    0.0050756321		0 
70    0.0000000000		    0.0038233416		0 
71    0.0000000000		    0.0025586847		0 
72    0.0000000000		    0.0012833985		0 
73    0.0012693488		    0.0000000000		0 
74    0.0025383914		    0.0000000000		0 
75    0.0038068567		    0.0000000000		0 
76    0.0050689797		    0.0000000000		0 
77    0.0063149598		    0.0000000000		0 
78    0.0075501949		    0.0000000000		0 
79    0.0087786047		    0.0000000000		0 
80    0.0148946326		    0.0110210655		0 
81    0.0145907793		    0.0119810980		0 
82    0.0141234426		    0.0128279356		0 
83    0.0135373743		    0.0135336919		0 
84    0.0128323464		    0.0141204139		0 
85    0.0119866561		    0.0145883765		0 
86    0.0110243978		    0.0148939360		0 
87    0.0099999998		    0.0139643438		0 
88    0.0099999998		    0.0129305776		0 
89    0.0099999998		    0.0119403275		0 
90    0.0099999998		    0.0109712174		0 
91    0.0199999996		    0.0112302573		0 
92    0.0199999996		    0.0124577107		0 
93    0.0199999996		    0.0136865862		0 
94    0.0199999996		    0.0149243725		0 
95    0.0199999996		    0.0161766615		0 
96    0.0199999996		    0.0174413174		0 
97    0.0199999996		    0.0187166017		0 
98    0.0187306497		    0.0199999996		0 
99    0.0174616072		    0.0199999996		0 
100    0.0161931422		    0.0199999996		0 
101    0.0149310203		    0.0199999996		0 
102    0.0136850402		    0.0199999996		0 
103    0.0124498056		    0.0199999996		0 
104    0.0112213967		    0.0199999996		0 
105    0.0099999998		    0.0189379230		0 
106    0.0099999998		    0.0179279204		0 
107    0.0099999998		    0.0169002376		0 
108    0.0099999998		    0.0159026366		0 
109    0.0051054149		    0.0110212918		0 
110    0.0054104538		    0.0119839525		0 
111    0.0058789542		    0.0128314272		0 
112    0.0064666164		    0.0135376826		0 
113    0.0071736570		    0.0141245341		0 
114    0.0080229230		    0.0145925125		0 
115    0.0089840340		    0.0148956934		0 
116    0.0087697618		    0.0199999996		0 
117    0.0075423508		    0.0199999996		0 
118    0.0063135359		    0.0199999996		0 
119    0.0050756740		    0.0199999996		0 
120    0.0038234964		    0.0199999996		0 
121    0.0025586707		    0.0199999996		0 
122    0.0012831366		    0.0199999996		0 
123    0.0000000000		    0.0187309906		0 
124    0.0000000000		    0.0174631104		0 
125    0.0000000000		    0.0161975529		0 
126    0.0000000000		    0.0149382977		0 
127    0.0000000000		    0.0136900051		0 
128    0.0000000000		    0.0124525195		0 
129    0.0000000000		    0.0112225832		0 
130    0.0145944431		    0.0053990823		0 
131    0.0158241857		    0.0088957474		0 
132    0.0155823464		    0.0077888519		0 
133    0.0151909143		    0.0066566388		0 
134    0.0161144324		    0.0052513750		0 
135    0.0174509734		    0.0051584258		0 
136    0.0187346786		    0.0050964858		0 
137    0.0110974638		    0.0041743056		0 
138    0.0122039011		    0.0044222251		0 
139    0.0133375200		    0.0048101298		0 
140    0.0148822404		    0.0012816727		0 
141    0.0148190074		    0.0025606111		0 
142    0.0147399064		    0.0038813942		0 
143    0.0187915415		    0.0063452637		0 
144    0.0188623033		    0.0075743664		0 
145    0.0189120807		    0.0087915277		0 
146    0.0175850615		    0.0064090942		0 
147    0.0177333876		    0.0076238583		0 
148    0.0178355984		    0.0088174185		0 
149    0.0163801573		    0.0065036882		0 
150    0.0166255943		    0.0076926714		0 
151    0.0167882610		    0.0088514593		0 
152    0.0111435028		    0.0032065054		0 
153    0.0111823436		    0.0021692049		0 
154    0.0112107880		    0.0010947234		0 
155    0.0122989304		    0.0033901818		0 
156    0.0123726996		    0.0022877243		0 
157    0.0124233123		    0.0011512862		0 
158    0.0134888273		    0.0036298852		0 
159    0.0135831619		    0.0024252294		0 
160    0.0136437947		    0.0012145471		0 
161    0.0161432698		    0.0013018884		0 
162    0.0174217857		    0.0012954796		0 
163    0.0187092852		    0.0012805859		0 
164    0.0161060467		    0.0025959536		0 
165    0.0174054857		    0.0025822036		0 
166    0.0187047888		    0.0025569997		0 
167    0.0160889998		    0.0039020616		0 
168    0.0174124613		    0.0038677533		0 
169    0.0187129825		    0.0038309214		0 
170    0.0132034309		    0.0067888070		0 
171    0.0138704097		    0.0090536336		0 
172    0.0136686955		    0.0081427340		0 
173    0.0134156346		    0.0073530213		0 
174    0.0109449904		    0.0061391154		0 
175    0.0118459240		    0.0063287178		0 
176    0.0126363020		    0.0065762946		0 
177    0.0128836511		    0.0090591824		0 
178    0.0119194482		    0.0090444312		0 
179    0.0109588914		    0.0090302452		0 
180    0.0127745774		    0.0081533101		0 
181    0.0118657164		    0.0081129586		0 
182    0.0109377243		    0.0080741094		0 
183    0.0126633216		    0.0073207566		0 
184    0.0118253129		    0.0072165681		0 
185    0.0109270066		    0.0071254596		0 
186    0.0067937886		    0.0067923032		0 
187    0.0061293729		    0.0090568271		0 
188    0.0063265674		    0.0081547266		0 
189    0.0065779309		    0.0073616197		0 
190    0.0073590800		    0.0065762703		0 
191    0.0081438022		    0.0063304133		0 
192    0.0090438491		    0.0061427471		0 
193    0.0090565011		    0.0071222200		0 
194    0.0090435762		    0.0080847060		0 
195    0.0090296436		    0.0090434942		0 
196    0.0081537347		    0.0072256611		0 
197    0.0081128720		    0.0081354324		0 
198    0.0080725737		    0.0090633323		0 
199    0.0073228944		    0.0073340926		0 
200    0.0072161197		    0.0081746634		0 
201    0.0071195532		    0.0090737054		0 
202    0.0053933403		    0.0054004439		0 
203    0.0041755163		    0.0089005176		0 
204    0.0044243136		    0.0077921241		0 
205    0.0048104711		    0.0066587473		0 
206    0.0012813818		    0.0051172674		0 
207    0.0025596470		    0.0051796902		0 
208    0.0038792389		    0.0052574761		0 
209    0.0051060612		    0.0012762765		0 
210    0.0051658349		    0.0025541836		0 
211    0.0052468842		    0.0038784312		0 
212    0.0088936370		    0.0041730464		0 
213    0.0077819489		    0.0044178437		0 
214    0.0066466080		    0.0048031993		0 
215    0.0032069315		    0.0088556949		0 
216    0.0021692729		    0.0088173617		0 
217    0.0010946599		    0.0087891091		0 
218    0.0033907588		    0.0076992484		0 
219    0.0022878130		    0.0076265065		0 
220    0.0011512737		    0.0075763841		0 
221    0.0036295061		    0.0065088915		0 
222    0.0024248972		    0.0064156759		0 
223    0.0012143882		    0.0063556889		0 
224    0.0013016829		    0.0038563644		0 
225    0.0012958776		    0.0025788539		0 
226    0.0012812817		    0.0012917072		0 
227    0.0025955825		    0.0038935980		0 
228    0.0025836113		    0.0025965113		0 
229    0.0025592076		    0.0012975612		0 
230    0.0039011976		    0.0039096307		0 
231    0.0038710476		    0.0025905881		0 
232    0.0038357931		    0.0012911065		0 
233    0.0063498737		    0.0012124456		0 
234    0.0075763878		    0.0011405516		0 
235    0.0087923035		    0.0010866440		0 
236    0.0064104707		    0.0024162801		0 
237    0.0076235216		    0.0022689053		0 
238    0.0088168839		    0.0021598735		0 
239    0.0064992420		    0.0036166722		0 
240    0.0076891058		    0.0033746976		0 
241    0.0088499067		    0.0032018670		0 
242    0.0132061057		    0.0132077951		0 
243    0.0138530312		    0.0109436223		0 
244    0.0136685865		    0.0118456809		0 
245    0.0134207373		    0.0126386611		0 
246    0.0126408413		    0.0134238405		0 
247    0.0118561620		    0.0136711122		0 
248    0.0109560825		    0.0138587533		0 
249    0.0109434808		    0.0128801297		0 
250    0.0109557658		    0.0119185038		0 
251    0.0109670665		    0.0109586250		0 
252    0.0118462071		    0.0127757192		0 
253    0.0118853012		    0.0118660443		0 
254    0.0119202882		    0.0109376488		0 
255    0.0126765510		    0.0126664536		0 
256    0.0127793299		    0.0118260263		0 
257    0.0128720803		    0.0109268241		0 
258    0.0146066388		    0.0145995794		0 
259    0.0158173312		    0.0111020636		0 
260    0.0155735286		    0.0122096036		0 
261    0.0151888859		    0.0133420164		0 
262    0.0187184699		    0.0148827396		0 
263    0.0174401235		    0.0148203280		0 
264    0.0161205493		    0.0147425691		0 
265    0.0148939388		    0.0187237225		0 
266    0.0148341656		    0.0174458157		0 
267    0.0147531098		    0.0161215756		0 
268    0.0111064482		    0.0158273522		0 
269    0.0122179501		    0.0155823641		0 
270    0.0133533198		    0.0151968347		0 
271    0.0167807005		    0.0111450758		0 
272    0.0178207755		    0.0111828716		0 
273    0.0188980624		    0.0112109622		0 
274    0.0166048389		    0.0123014413		0 
275    0.0177080128		    0.0123737510		0 
276    0.0188457165		    0.0124237081		0 
277    0.0163689870		    0.0134914983		0 
278    0.0175734796		    0.0135844965		0 
279    0.0187844168		    0.0136443824		0 
280    0.0186982788		    0.0161436368		0 
281    0.0187041126		    0.0174211469		0 
282    0.0187187158		    0.0187082924		0 
283    0.0174043495		    0.0161064081		0 
284    0.0174163692		    0.0174034890		0 
285    0.0174407847		    0.0187024381		0 
286    0.0160987321		    0.0160903838		0 
287    0.0161289312		    0.0174094159		0 
288    0.0161642004		    0.0187088940		0 
289    0.0136501258		    0.0187875554		0 
290    0.0124236122		    0.0188608319		0 
291    0.0112076970		    0.0189142153		0 
292    0.0135895293		    0.0175837204		0 
293    0.0123764779		    0.0177328177		0 
294    0.0111831222		    0.0178452469		0 
295    0.0135007370		    0.0163833369		0 
296    0.0123108691		    0.0166261382		0 
297    0.0111501087		    0.0167997442		0 
298    0.0054055564		    0.0146009130		0 
299    0.0041717533		    0.0111017087		0 
300    0.0044176988		    0.0122104716		0 
301    0.0048090261		    0.0133431628		0 
302    0.0038855653		    0.0147486217		0 
303    0.0025490259		    0.0148415733		0 
304    0.0012653209		    0.0149035128		0 
305    0.0089024305		    0.0158257205		0 
306    0.0077960743		    0.0155777736		0 
307    0.0066624708		    0.0151898619		0 
308    0.0051177591		    0.0187183823		0 
309    0.0051809922		    0.0174394660		0 
310    0.0052600922		    0.0161186233		0 
311    0.0012084591		    0.0136547359		0 
312    0.0011390769		    0.0124256341		0 
313    0.0010860870		    0.0112084709		0 
314    0.0024149374		    0.0135909049		0 
315    0.0022683397		    0.0123761389		0 
316    0.0021594502		    0.0111825727		0 
317    0.0036198259		    0.0134962592		0 
318    0.0033752031		    0.0123071391		0 
319    0.0032015890		    0.0111478548		0 
320    0.0088564642		    0.0167945568		0 
321    0.0088176467		    0.0178358126		0 
322    0.0087892087		    0.0189051703		0 
323    0.0077010533		    0.0166103411		0 
324    0.0076272930		    0.0177138820		0 
325    0.0075766849		    0.0188491438		0 
326    0.0065111648		    0.0163703132		0 
327    0.0064168344		    0.0175752975		0 
328    0.0063562035		    0.0187857058		0 
329    0.0038567304		    0.0186981242		0 
330    0.0025782134		    0.0187045224		0 
331    0.0012907138		    0.0187194124		0 
332    0.0038939542		    0.0174040664		0 
333    0.0025945143		    0.0174178015		0 
334    0.0012952110		    0.0174430013		0 
335    0.0039109988		    0.0160979461		0 
336    0.0025875389		    0.0161322486		0 
337    0.0012870177		    0.0161690805		0 
338    0.0067964033		    0.0132111870		0 
339    0.0061277570		    0.0109533267		0 
340    0.0063302461		    0.0118588563		0 
341    0.0065838876		    0.0126473224		0 
342    0.0090550203		    0.0138594173		0 
343    0.0081540383		    0.0136709437		0 
344    0.0073635113		    0.0134236217		0 
345    0.0071157971		    0.0109425578		0 
346    0.0080818869		    0.0109553719		0 
347    0.0090424009		    0.0109669007		0 
348    0.0072248522		    0.0118475258		0 
349    0.0081345048		    0.0118858907		0 
350    0.0090626609		    0.0119210025		0 
351    0.0073363264		    0.0126795312		0 
352    0.0081746522		    0.0127818137		0 
353    0.0090730833		    0.0128732035		0 

Micro Boundary Nodes:
5    0.0000000000		    0.0000000000		
73    0.0012693488		    0.0000000000		
74    0.0025383914		    0.0000000000		
75    0.0038068567		    0.0000000000		
76    0.0050689797		    0.0000000000		
77    0.0063149598		    0.0000000000		
78    0.0075501949		    0.0000000000		
79    0.0087786047		    0.0000000000		
4    0.0099999998		    0.0000000000		
29    0.0112302378		    0.0000000000		
30    0.0124576492		    0.0000000000		
31    0.0136864642		    0.0000000000		
32    0.0149243250		    0.0000000000		
33    0.0161765032		    0.0000000000		
34    0.0174413286		    0.0000000000		
35    0.0187168624		    0.0000000000		
9    0.0199999996		    0.0000000000		
36    0.0199999996		    0.0012690068		
37    0.0199999996		    0.0025368880		
38    0.0199999996		    0.0038024467		
39    0.0199999996		    0.0050617014		
40    0.0199999996		    0.0063099954		
41    0.0199999996		    0.0075474805		
42    0.0199999996		    0.0087774154		
1    0.0199999996		    0.0099999998		
91    0.0199999996		    0.0112302573		
92    0.0199999996		    0.0124577107		
93    0.0199999996		    0.0136865862		
94    0.0199999996		    0.0149243725		
95    0.0199999996		    0.0161766615		
96    0.0199999996		    0.0174413174		
97    0.0199999996		    0.0187166017		
11    0.0199999996		    0.0199999996		
98    0.0187306497		    0.0199999996		
99    0.0174616072		    0.0199999996		
100    0.0161931422		    0.0199999996		
101    0.0149310203		    0.0199999996		
102    0.0136850402		    0.0199999996		
103    0.0124498056		    0.0199999996		
104    0.0112213967		    0.0199999996		
12    0.0099999998		    0.0199999996		
116    0.0087697618		    0.0199999996		
117    0.0075423508		    0.0199999996		
118    0.0063135359		    0.0199999996		
119    0.0050756740		    0.0199999996		
120    0.0038234964		    0.0199999996		
121    0.0025586707		    0.0199999996		
122    0.0012831366		    0.0199999996		
13    0.0000000000		    0.0199999996		
123    0.0000000000		    0.0187309906		
124    0.0000000000		    0.0174631104		
125    0.0000000000		    0.0161975529		
126    0.0000000000		    0.0149382977		
127    0.0000000000		    0.0136900051		
128    0.0000000000		    0.0124525195		
129    0.0000000000		    0.0112225832		
8    0.0000000000		    0.0099999998		
66    0.0000000000		    0.0087697543		
67    0.0000000000		    0.0075423061		
68    0.0000000000		    0.0063134278		
69    0.0000000000		    0.0050756321		
70    0.0000000000		    0.0038233416		
71    0.0000000000		    0.0025586847		
72    0.0000000000		    0.0012833985		

Number of Micro Boundary Internal Nodes:
Surface 1: Between Node  5  & Node  9 :  15
Surface 2: Between Node  9  & Node  11 :  15
Surface 3: Between Node  11  & Node  13 :  15
Surface 4: Between Node  13  & Node  5 :  15

Basis Function:
   0.0000000000		   0.0000000000		   0.4999680254		   0.0000000000		   0.4999680247		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.4999691292		   0.0000000000		   0.4999691288		   0.0000000000		   0.0000000000		
   0.2371794802		   0.0602448183		   0.2624302839		  -0.0585053760		   0.2624305367		   0.0585051764		   0.2371785707		  -0.0602444608		
   0.1141563538		   0.1814053071		  -0.0011856218		   0.3182151258		   0.0011834318		   0.3182185784		  -0.1141542798		   0.1814049539		
   0.3182218278		   0.0011915888		   0.3182225424		  -0.0011911725		   0.1813991668		   0.1141511797		   0.1813998430		  -0.1141512953		
   0.0585028650		   0.2624342029		  -0.0585012484		   0.2624315860		   0.0602446482		   0.2371765441		  -0.0602462274		   0.2371772404		
   0.4999691295		   0.0000000000		   0.4999691291		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.4999680262		   0.0000000000		   0.4999680254		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.9999389110		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.9999389106		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.2498103754		   0.0608331269		   0.2498095316		  -0.0608331601		   0.2498095405		   0.0608328020		   0.2498093660		  -0.0608325054		
   0.0608331743		   0.2498112791		  -0.0608316665		   0.2498086204		   0.0608317640		   0.2498095827		  -0.0608333444		   0.2498100245		
   0.2624336498		   0.0585033639		   0.2371763231		  -0.0602475250		   0.2371763738		   0.0602470260		   0.2624325019		  -0.0585027084		
   0.0011879694		   0.3182226389		  -0.1141503611		   0.1814011637		   0.1141528952		   0.1814006106		  -0.0011906551		   0.3182195658		
   0.4999680248		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.4999680255		   0.0000000000		
   0.0000000000		   0.4999691289		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.4999691293		
   0.0000000000		   0.0000000000		   0.9999389107		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.9999389111		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.1814032592		   0.1141540348		   0.1814027246		  -0.1141547285		   0.3182184034		   0.0011880558		   0.3182189454		  -0.0011870467		
   0.0602460675		   0.2371797984		  -0.0602444739		   0.2371776044		   0.0585044140		   0.2624306604		  -0.0585059736		   0.2624315257		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.9999389111		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.9999389108		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.4999691295		   0.0000000000		   0.4999691291		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.4999680263		   0.0000000000		   0.4999680253		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.9999389107		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.9999389109		
   0.0466824149		   0.0138657657		   0.4525903557		  -0.0188406184		   0.4525885523		   0.0188370848		   0.0466807418		  -0.0138659068		
   0.0236074477		   0.0292040046		  -0.0187339465		   0.4699739166		   0.0187305621		   0.4699684126		  -0.0236077931		   0.0292045381		
   0.0942198185		   0.0261677130		   0.4050905027		  -0.0358363666		   0.4050911541		   0.0358338574		   0.0942162360		  -0.0261678823		
   0.0453628392		   0.0610954892		  -0.0285526849		   0.4384793962		   0.0285494058		   0.4384803826		  -0.0453618945		   0.0610984450		
   0.1433728351		   0.0376697644		   0.3560624732		  -0.0500943887		   0.3560620771		   0.0500925778		   0.1433702336		  -0.0376692640		
   0.0669731055		   0.0966160206		  -0.0302543331		   0.4030073223		   0.0302516714		   0.4030113922		  -0.0669722891		   0.0966200807		
   0.1917095486		   0.0487052304		   0.3078335207		  -0.0591595784		   0.3078288363		   0.0591525403		   0.1917002101		  -0.0486986855		
   0.0892593865		   0.1357919957		  -0.0224834302		   0.3638501567		   0.0224766208		   0.3638560011		  -0.0892537590		   0.1357950988		
   0.2500691581		   0.0487097975		   0.2777486953		  -0.0470665794		   0.2464638529		   0.0699509398		   0.2249408484		  -0.0716021674		
   0.1129445422		   0.1837122564		  -0.0024050424		   0.3206761923		   0.0025864652		   0.3129035622		  -0.1131317585		   0.1819523829		
   0.2629352263		   0.0376505413		   0.2913161351		  -0.0362379096		   0.2310996560		   0.0807323194		   0.2138794959		  -0.0821579931		
   0.1095812694		   0.1888810658		  -0.0060222220		   0.3200945543		   0.0064468231		   0.3052279077		  -0.1100160573		   0.1850414939		
   0.2750249633		   0.0277077873		   0.3023993475		  -0.0265496402		   0.2174549662		   0.0901925825		   0.2043584890		  -0.0913653303		
   0.1044137912		   0.1965528758		  -0.0115235314		   0.3166488088		   0.0122402841		   0.2959409910		  -0.1051434634		   0.1901022291		
   0.2858783814		   0.0193418377		   0.3108492843		  -0.0183198735		   0.2060352629		   0.0979356044		   0.1964792804		  -0.0989720383		
   0.0978883988		   0.2061094538		  -0.0183681635		   0.3107984703		   0.0193909448		   0.2858063849		  -0.0989259423		   0.1965283576		
   0.2960099642		   0.0121994938		   0.3166824342		  -0.0114840588		   0.1964884544		   0.1044535964		   0.1900635479		  -0.1051816206		
   0.0901358236		   0.2175431657		  -0.0266091606		   0.3023316693		   0.0277686085		   0.2749438013		  -0.0913101364		   0.2044195489		
   0.3053007947		   0.0064091290		   0.3201118794		  -0.0059861179		   0.1888247015		   0.1096156088		   0.1850071012		  -0.1100484193		
   0.0806520338		   0.2312226311		  -0.0363212143		   0.2912123569		   0.0377350372		   0.2628300575		  -0.0820790859		   0.2139658547		
   0.3129503981		   0.0025722122		   0.3206724672		  -0.0023907650		   0.1836836464		   0.1129585085		   0.1819373178		  -0.1131453191		
   0.0698754462		   0.2465749815		  -0.0471421355		   0.2776458876		   0.0487844985		   0.2499801415		  -0.0715259111		   0.2250220408		
   0.3650255968		   0.0228590125		   0.3650354355		  -0.0228539044		   0.1346179961		   0.0885906316		   0.1346143659		  -0.0885942029		
   0.0590067243		   0.3091524862		  -0.0590089150		   0.3091563247		   0.0483905546		   0.1903802105		  -0.0483875806		   0.1903794003		
   0.4042013529		   0.0303281265		   0.4042069415		  -0.0303241354		   0.0954234721		   0.0662768164		   0.0954207213		  -0.0662784402		
   0.0497267331		   0.3576330148		  -0.0497269565		   0.3576336664		   0.0373044082		   0.1417980139		  -0.0373024085		   0.1417972238		
   0.4391581168		   0.0284311926		   0.4391575464		  -0.0284281316		   0.0604172329		   0.0449307676		   0.0604171455		  -0.0449306101		
   0.0355373283		   0.4060593628		  -0.0355351786		   0.4060586342		   0.0259251413		   0.0932482038		  -0.0259240494		   0.0932492015		
   0.4704710117		   0.0185048522		   0.4704655103		  -0.0185014458		   0.0287028851		   0.0232415046		   0.0287043853		  -0.0232404277		
   0.0185606228		   0.4533571689		  -0.0185562604		   0.4533548397		   0.0136522475		   0.0459168936		  -0.0136517439		   0.0459177901		
   0.4372792083		   0.0000000000		   0.5589180891		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.4372785185		   0.0000000000		   0.5589164785		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.3770943204		   0.0000000000		   0.6228438381		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.3770939492		   0.0000000000		   0.6228417762		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.3156573818		   0.0000000000		   0.6842806504		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.3156572009		   0.0000000000		   0.6842781725		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.2537681674		   0.0000000000		   0.7461696376		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.2537680894		   0.0000000000		   0.7461668247		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.1911631139		   0.0000000000		   0.8087744020		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.1911630842		   0.0000000000		   0.8087712724		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.1279257263		   0.0000000000		   0.8720114579		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.1279257171		   0.0000000000		   0.8720079690		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0641529399		   0.0000000000		   0.9357838865		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0641529384		   0.0000000000		   0.9357799247		   0.0000000000		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.9364864380		   0.0000000000		   0.0634464620		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.9364903726		   0.0000000000		   0.0634464634		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.8730970523		   0.0000000000		   0.1268366339		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.8731005393		   0.0000000000		   0.1268366428		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.8098236696		   0.0000000000		   0.1901106646		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.8098268146		   0.0000000000		   0.1901106938		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.7468654084		   0.0000000000		   0.2530694719		   0.0000000000		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.0000000000		   0.7468682446		   0.0000000000		   0.2530695496		   0.0000000000		   0.0000000000		
   0.0000000000		   0.0000000000		   0.6844551349		   0.0000000000		   0.3154802103		   0.0000000000		   0.0000000000		   0.0000000000		
